SOLUTION_ID,CASE_ID,ORIGIN,SOLUTION_NO_KP,SOLUTION_FIRST_KP_NAME,SOLUTION_SECOND_KP_NAME,NODE1_PATH1_CATEGORY,NODE1_PATH1_TYPE,NODE1_PATH1_REFERENCE,NODE2_PATH1_CATEGORY,NODE2_PATH1_TYPE,NODE2_PATH1_REFERENCE,NODE1_PATH2_CATEGORY,NODE1_PATH2_TYPE,NODE1_PATH2_REFERENCE,NODE2_PATH2_CATEGORY,NODE2_PATH2_TYPE,NODE2_PATH2_REFERENCE,EDGE1_PATH1_PREDICATE,EDGE1_PATH1_ENDS,EDGE1_PATH1_REFERENCE,EDGE1_PATH2_PREDICATE,EDGE1_PATH2_ENDS,EDGE1_PATH2_REFERENCE
1206,Q001140,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1207,Q001140,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1208,Q001141,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1209,Q001141,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1210,Q001142,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1211,Q001142,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1212,Q001143,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1213,Q001143,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1214,Q001144,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
1215,Q001144,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
1216,Q001145,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1217,Q001145,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1218,Q001146,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1219,Q001146,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1220,Q001147,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1221,Q001147,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1222,Q001148,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1223,Q001148,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1224,Q001149,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1225,Q001149,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1226,Q001150,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1227,Q001150,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1228,Q001151,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1229,Q001151,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1230,Q001152,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1231,Q001152,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1232,Q001153,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1233,Q001153,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1234,Q001154,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1235,Q001154,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1236,Q001155,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1237,Q001155,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1238,Q001156,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:treats,n00:n01,e00
1239,Q001156,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:treats,n00:n01,e00
1240,Q001157,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1241,Q001157,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1242,Q001158,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1243,Q001158,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1244,Q001159,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1245,Q001159,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1246,Q001160,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1247,Q001160,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Disease,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:related_to,n00:n01,e00
1248,Q001161,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
1249,Q001161,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Gene,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:interacts_with,n00:n01,e00
1250,Q001162,DERIVED,2,Multiomics-EHR,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1251,Q001162,DERIVED,2,Multiomics-Wellness,MolePro,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:MolecularEntity,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:affects,n00:n01,e00
1252,Q001163,DERIVED,2,Multiomics-EHR,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1253,Q001163,DERIVED,2,Multiomics-Wellness,Multiomics-Wellness,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:ChemicalSubstance,SP_SUBJECT,n00_1,biolink:Protein,OBJECT,n01,biolink:correlated_with,n00:n01,e00,biolink:correlated_with,n00:n01,e00
1254,Q000001,FROM KP,1,Genetics,NULL,biolink:Disease,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:condition_associated_with_gene,n00:n01,e00,NULL,NULL,NULL
1255,Q000005,FROM KP,1,Clinical-KnowledgeCollaboratory,NULL,biolink:Drug,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:treats,n00:n01,e00,NULL,NULL,NULL
1256,Q000006,FROM KP,1,Genetics,NULL,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:condition_associated_with_gene,n00:n01,e00,NULL,NULL,NULL
1257,Q000007,FROM KP,1,Genetics,NULL,biolink:Gene,SUBJECT,n00,biolink:PhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:gene_associated_with_condition,n00:n01,e00,NULL,NULL,NULL
1258,Q000008,FROM KP,1,Genetics,NULL,biolink:Gene,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:gene_associated_with_condition,n00:n01,e00,NULL,NULL,NULL
1259,Q000009,FROM KP,1,Genetics,NULL,biolink:Disease,SUBJECT,n00,biolink:Pathway,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:genetic_association,n00:n01,e00,NULL,NULL,NULL
1260,Q000010,FROM KP,1,Genetics,NULL,biolink:Pathway,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:genetic_association,n00:n01,e00,NULL,NULL,NULL
1261,Q000011,FROM KP,1,Genetics,NULL,biolink:PhenotypicFeature,SUBJECT,n00,biolink:Pathway,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:genetic_association,n00:n01,e00,NULL,NULL,NULL
1262,Q000012,FROM KP,1,Genetics,NULL,biolink:Pathway,SUBJECT,n00,biolink:PhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:genetic_association,n00:n01,e00,NULL,NULL,NULL
1263,Q000013,FROM KP,1,MolePro,NULL,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:affected_by,n00:n01,e00,NULL,NULL,NULL
1264,Q000014,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:affects,n00:n01,e00,NULL,NULL,NULL
1265,Q000015,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:MolecularEntity,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:affects,n00:n01,e00,NULL,NULL,NULL
1266,Q000016,FROM KP,1,MolePro,NULL,biolink:Gene,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1267,Q000017,FROM KP,1,MolePro,NULL,biolink:Gene,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1268,Q000018,FROM KP,1,Clinical-COHD,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1269,Q000018,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1270,Q000018,FROM KP,1,Multiomics-Wellness,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1271,Q000019,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1272,Q000020,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Assay,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:has_evidence,n00:n01,e00,NULL,NULL,NULL
1273,Q000021,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:has_metabolite,n00:n01,e00,NULL,NULL,NULL
1274,Q000022,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:interacts_with,n00:n01,e00,NULL,NULL,NULL
1275,Q000023,FROM KP,1,MolePro,NULL,biolink:Gene,SUBJECT,n00,biolink:Gene,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:related_to,n00:n01,e00,NULL,NULL,NULL
1276,Q000024,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:related_to,n00:n01,e00,NULL,NULL,NULL
1277,Q000025,FROM KP,1,MolePro,NULL,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:treated_by,n00:n01,e00,NULL,NULL,NULL
1278,Q000026,FROM KP,1,MolePro,NULL,biolink:ChemicalSubstance,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:treats,n00:n01,e00,NULL,NULL,NULL
1279,Q000027,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Drug,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_increased_risk_for,n00:n01,e00,NULL,NULL,NULL
1280,Q000028,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Drug,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_decreased_risk_for,n00:n01,e00,NULL,NULL,NULL
1281,Q000029,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Drug,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_risk_for,n00:n01,e00,NULL,NULL,NULL
1282,Q000030,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_increased_risk_for,n00:n01,e00,NULL,NULL,NULL
1283,Q000031,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_decreased_risk_for,n00:n01,e00,NULL,NULL,NULL
1284,Q000032,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:Disease,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_risk_for,n00:n01,e00,NULL,NULL,NULL
1285,Q000033,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_increased_risk_for,n00:n01,e00,NULL,NULL,NULL
1286,Q000034,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_decreased_risk_for,n00:n01,e00,NULL,NULL,NULL
1287,Q000035,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_risk_for,n00:n01,e00,NULL,NULL,NULL
1288,Q000036,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:PhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_increased_risk_for,n00:n01,e00,NULL,NULL,NULL
1289,Q000037,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:PhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_decreased_risk_for,n00:n01,e00,NULL,NULL,NULL
1290,Q000038,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:PhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_risk_for,n00:n01,e00,NULL,NULL,NULL
1291,Q000039,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ClinicalFinding,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_increased_risk_for,n00:n01,e00,NULL,NULL,NULL
1292,Q000040,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ClinicalFinding,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_decreased_risk_for,n00:n01,e00,NULL,NULL,NULL
1293,Q000041,FROM KP,1,Multiomics-EHR,NULL,biolink:Disease,SUBJECT,n00,biolink:ClinicalFinding,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:associated_with_risk_for,n00:n01,e00,NULL,NULL,NULL
1294,Q000042,FROM KP,1,Multiomics-EHR,NULL,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1295,Q000042,FROM KP,1,Multiomics-Wellness,NULL,biolink:Protein,SUBJECT,n00,biolink:ChemicalSubstance,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1296,Q000043,FROM KP,1,Multiomics-EHR,NULL,biolink:Protein,SUBJECT,n00,biolink:Protein,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1297,Q000043,FROM KP,1,Multiomics-Wellness,NULL,biolink:Protein,SUBJECT,n00,biolink:Protein,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:correlated_with,n00:n01,e00,NULL,NULL,NULL
1298,Q000044,FROM KP,1,Multiomics-EHR,NULL,biolink:Attribute,SUBJECT,n00,biolink:DiseaseOrPhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:affects_risk_for,n00:n01,e00,NULL,NULL,NULL
1299,Q000045,FROM KP,1,Multiomics-EHR,NULL,biolink:DrugExposure,SUBJECT,n00,biolink:DiseaseOrPhenotypicFeature,OBJECT,n01,NULL,NULL,NULL,NULL,NULL,NULL,biolink:affects_risk_for,n00:n01,e00,NULL,NULL,NULL
